name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,month,year,day,dayofweek
"Hà Nội, Việt Nam",2014-01-12,17.0,15.0,16.3,17.0,15.0,16.3,10.6,69.8,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,25.0,39.9,,91.4,7.7,89.5,7.8,4.0,60.0,06:36:04,17:33:36,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,12,6
"Hà Nội, Việt Nam",2014-01-13,15.0,12.0,14.0,15.0,12.0,14.0,5.6,56.9,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,21.2,13.3,,73.1,10.0,96.9,8.3,3.0,60.0,06:36:09,17:34:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,13,0
"Hà Nội, Việt Nam",2014-01-14,19.0,8.0,13.2,19.0,6.8,13.0,3.8,54.9,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,18.5,2.3,,5.4,8.9,214.0,18.4,8.0,60.0,06:36:13,17:34:57,0.43,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,14,1
"Hà Nội, Việt Nam",2014-01-15,19.0,8.5,13.5,19.0,8.2,13.4,3.3,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,13.0,65.5,,3.1,8.2,209.6,17.9,8.0,60.0,06:36:16,17:35:38,0.47,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,15,2
"Hà Nội, Việt Nam",2014-01-16,20.5,9.0,14.8,20.5,9.0,14.8,7.5,65.0,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,10.3,95.2,,0.4,5.7,203.5,17.6,7.0,60.0,06:36:17,17:36:19,0.5,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,16,3
"Hà Nội, Việt Nam",2014-01-17,19.0,13.0,15.5,19.0,13.0,15.5,11.1,75.6,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,17.5,292.4,,33.1,4.2,144.4,12.4,6.0,60.0,06:36:17,17:36:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,17,4
"Hà Nội, Việt Nam",2014-01-18,22.0,10.5,15.9,22.0,10.5,15.9,8.0,64.4,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,19.4,9.7,,2.6,5.1,185.6,16.0,7.0,60.0,06:36:16,17:37:40,0.57,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,18,5
"Hà Nội, Việt Nam",2014-01-19,22.0,9.9,15.6,22.0,9.9,15.6,7.1,61.0,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,13.0,115.0,,4.3,5.1,196.8,17.0,7.0,60.0,06:36:14,17:38:21,0.6,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,19,6
"Hà Nội, Việt Nam",2014-01-20,21.5,11.5,16.3,21.5,11.5,16.3,7.7,59.2,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,13.9,331.5,,8.8,6.2,183.4,15.8,7.0,60.0,06:36:10,17:39:01,0.64,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,20,0
"Hà Nội, Việt Nam",2014-01-21,22.0,12.0,16.7,22.0,12.0,16.7,1.3,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,21.2,14.0,,2.3,8.8,205.8,17.5,8.0,60.0,06:36:05,17:39:41,0.67,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,21,1
"Hà Nội, Việt Nam",2014-01-22,21.0,7.5,14.0,21.0,6.2,13.9,0.4,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,12.2,71.3,,8.9,6.2,229.3,19.8,8.0,60.0,06:35:58,17:40:22,0.7,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,22,2
"Hà Nội, Việt Nam",2014-01-23,21.0,6.9,14.1,21.0,5.3,13.7,4.9,57.2,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,17.5,125.7,,0.0,6.7,227.6,19.7,8.0,60.0,06:35:50,17:41:02,0.74,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,23,3
"Hà Nội, Việt Nam",2014-01-24,23.5,11.0,16.9,23.5,11.0,16.9,10.4,67.7,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,23.9,116.1,,19.0,7.0,224.2,19.4,8.0,60.0,06:35:41,17:41:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,24,4
"Hà Nội, Việt Nam",2014-01-25,20.0,16.9,18.1,20.0,16.9,18.1,13.8,76.1,3.0,100.0,4.17,['rain'],0.0,0.0,24.1,11.2,11.6,,76.6,5.4,157.4,13.7,6.0,60.0,06:35:31,17:42:21,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,25,5
"Hà Nội, Việt Nam",2014-01-26,22.5,17.0,19.2,22.5,17.0,19.2,14.6,75.5,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,11.2,118.6,,63.8,4.8,168.9,14.6,7.0,60.0,06:35:19,17:43:00,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,26,6
"Hà Nội, Việt Nam",2014-01-27,24.5,16.5,19.8,24.5,16.5,19.8,14.2,72.0,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,15.7,138.2,,43.9,5.6,210.3,18.2,8.0,60.0,06:35:06,17:43:39,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,27,0
"Hà Nội, Việt Nam",2014-01-28,22.0,15.0,19.1,22.0,15.0,19.1,14.9,77.5,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,13.0,120.9,,70.5,5.7,185.2,15.9,7.0,60.0,06:34:51,17:44:17,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,28,1
"Hà Nội, Việt Nam",2014-01-29,23.0,17.0,19.6,23.0,17.0,19.6,15.8,79.4,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,14.2,121.8,,70.5,5.8,188.6,16.2,7.0,60.0,06:34:36,17:44:55,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,29,2
"Hà Nội, Việt Nam",2014-01-30,25.0,16.5,19.8,25.0,16.5,19.8,14.9,74.9,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,13.0,117.8,,47.2,5.4,217.0,19.0,8.0,60.0,06:34:18,17:45:33,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,30,3
"Hà Nội, Việt Nam",2014-01-31,26.0,14.5,19.7,26.0,14.5,19.7,12.8,68.4,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,16.6,119.9,,11.5,6.1,234.3,20.4,8.0,60.0,06:34:00,17:46:11,0.0,Clear,Clear conditions throughout the day.,clear-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",1,2014,31,4
"Hà Nội, Việt Nam",2014-02-01,22.2,16.5,19.3,22.2,16.5,19.3,15.4,78.9,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,20.5,106.9,,82.4,6.7,233.3,20.1,8.0,60.0,06:33:41,17:46:48,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,1,5
"Hà Nội, Việt Nam",2014-02-02,24.0,18.0,20.4,24.0,18.0,20.4,16.3,77.9,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,20.1,116.2,,88.6,8.1,233.5,20.3,8.0,60.0,06:33:20,17:47:24,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,2,6
"Hà Nội, Việt Nam",2014-02-03,26.0,18.5,21.7,26.0,18.5,21.7,16.1,71.9,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,14.8,113.4,,83.7,9.1,227.1,19.8,8.0,60.0,06:32:58,17:48:01,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,3,0
"Hà Nội, Việt Nam",2014-02-04,27.0,19.0,22.0,27.3,19.0,22.1,16.6,73.0,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,20.3,126.7,,60.7,8.6,213.8,18.5,8.0,60.0,06:32:35,17:48:36,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,4,1
"Hà Nội, Việt Nam",2014-02-05,26.0,19.5,22.1,26.0,19.5,22.1,18.5,80.4,0.3,100.0,12.5,['rain'],0.0,0.0,24.1,25.9,125.8,,81.9,8.9,229.1,19.8,8.0,60.0,06:32:10,17:49:12,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,5,2
"Hà Nội, Việt Nam",2014-02-06,26.5,20.0,23.0,26.5,20.0,23.0,19.4,80.8,0.1,100.0,4.17,['rain'],0.0,0.0,24.1,24.1,122.5,,89.5,6.8,225.4,19.6,8.0,60.0,06:31:45,17:49:47,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,6,3
"Hà Nội, Việt Nam",2014-02-07,28.0,21.9,23.9,29.1,21.9,24.1,19.8,78.9,0.2,100.0,8.33,['rain'],0.0,0.0,24.1,21.4,127.6,,80.8,8.7,237.1,20.5,8.0,60.0,06:31:18,17:50:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,7,4
"Hà Nội, Việt Nam",2014-02-08,22.0,16.0,18.1,22.0,16.0,18.1,15.9,87.1,1.0,100.0,8.33,['rain'],0.0,0.0,24.1,22.3,95.2,,90.8,5.5,203.1,17.4,8.0,60.0,06:30:50,17:50:55,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,8,5
"Hà Nội, Việt Nam",2014-02-09,19.0,14.0,17.4,19.0,14.0,17.4,12.8,75.4,0.6,100.0,4.17,['rain'],0.0,0.0,24.1,31.899999999999995,62.3,,91.4,6.8,172.7,14.8,6.0,60.0,06:30:21,17:51:29,0.31,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,9,6
"Hà Nội, Việt Nam",2014-02-10,14.5,11.0,12.8,14.5,11.0,12.8,3.8,54.3,0.3,100.0,12.5,['rain'],0.0,0.0,24.1,25.0,53.5,,91.4,10.0,223.9,19.4,8.0,60.0,06:29:51,17:52:02,0.34,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,10,0
"Hà Nội, Việt Nam",2014-02-11,13.0,9.0,11.1,13.0,6.4,10.9,2.2,54.4,0.2,100.0,8.33,['rain'],0.0,0.0,24.1,21.4,61.5,,91.3,8.5,203.6,17.6,8.0,60.0,06:29:20,17:52:34,0.37,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,11,1
"Hà Nội, Việt Nam",2014-02-12,12.0,9.0,11.0,12.0,6.5,10.8,5.4,68.7,0.5,100.0,4.17,['rain'],0.0,0.0,24.1,17.5,67.7,,93.3,5.5,81.9,6.9,3.0,60.0,06:28:47,17:53:06,0.41,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,12,2
"Hà Nội, Việt Nam",2014-02-13,13.2,9.0,11.2,13.2,6.3,10.6,4.0,61.9,0.2,100.0,8.33,['rain'],0.0,0.0,24.1,18.5,13.7,,74.9,9.0,159.9,13.8,6.0,60.0,06:28:14,17:53:38,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,13,3
"Hà Nội, Việt Nam",2014-02-14,14.5,11.0,12.6,14.5,11.0,12.6,1.4,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,12.1,34.7,,57.2,8.7,191.9,16.7,8.0,60.0,06:27:40,17:54:09,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,14,4
"Hà Nội, Việt Nam",2014-02-15,15.0,12.0,13.0,15.0,12.0,13.0,6.5,65.0,0.0,0.0,0.0,['rain'],0.0,0.0,24.1,15.7,71.9,,91.4,5.6,146.8,12.7,5.0,60.0,06:27:04,17:54:39,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,15,5
"Hà Nội, Việt Nam",2014-02-16,16.0,11.1,13.8,16.0,11.1,13.8,11.0,83.7,1.0,100.0,4.17,['rain'],0.0,0.0,24.1,6.2,66.7,,89.2,2.2,168.0,14.7,6.0,60.0,06:26:28,17:55:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,16,6
"Hà Nội, Việt Nam",2014-02-17,21.1,13.9,15.7,21.1,13.9,15.7,13.7,87.9,0.7,100.0,8.33,['rain'],0.0,0.0,24.1,19.1,282.1,,88.4,1.5,191.1,16.5,7.0,60.0,06:25:51,17:55:39,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB', 'remote']",2,2014,17,0
"Hà Nội, Việt Nam",2014-02-18,17.1,13.0,15.3,17.1,13.0,15.3,10.8,76.0,1.5,100.0,8.33,['rain'],0.0,0.0,48.2,31.899999999999995,31.4,,91.3,5.2,110.4,9.4,4.0,60.0,06:25:13,17:56:08,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,18,1
"Hà Nội, Việt Nam",2014-02-19,13.4,10.5,11.8,13.4,10.5,11.8,4.9,63.0,0.5,100.0,8.33,['rain'],0.0,0.0,48.2,17.5,1.4,,68.5,9.1,100.2,8.6,3.0,60.0,06:24:33,17:56:36,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,19,2
"Hà Nội, Việt Nam",2014-02-20,17.5,9.9,13.6,17.5,9.3,13.6,3.4,53.36250000000003,0.0,0.0,0.0,['rain'],0.0,0.0,48.2,13.9,71.7,,38.9,9.5,256.7,22.2,9.0,60.0,06:23:53,17:57:04,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,20,3
"Hà Nội, Việt Nam",2014-02-21,16.0,12.0,14.2,16.0,12.0,14.2,9.4,73.8,0.0,0.0,0.0,['rain'],0.0,0.0,48.2,18.4,94.9,,70.7,6.4,223.9,19.2,8.0,60.0,06:23:13,17:57:32,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,21,4
"Hà Nội, Việt Nam",2014-02-22,16.6,14.0,15.4,16.6,14.0,15.4,13.8,89.8,2.8,100.0,8.33,['rain'],0.0,0.0,48.2,7.6,59.1,,92.1,2.6,173.4,14.9,7.0,60.0,06:22:31,17:57:59,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,22,5
"Hà Nội, Việt Nam",2014-02-23,17.3,15.5,16.2,17.3,15.5,16.2,14.4,88.9,2.8,100.0,8.33,['rain'],0.0,0.0,48.2,12.1,66.3,,91.7,2.8,168.4,14.6,7.0,60.0,06:21:48,17:58:26,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,23,6
"Hà Nội, Việt Nam",2014-02-24,21.4,17.0,19.1,21.4,17.0,19.1,16.7,86.4,0.6,100.0,4.17,['rain'],0.0,0.0,48.2,22.3,121.9,,91.1,4.3,206.6,17.9,8.0,60.0,06:21:05,17:58:52,0.82,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,24,0
"Hà Nội, Việt Nam",2014-02-25,22.0,18.8,19.9,22.0,18.8,19.9,17.7,87.3,0.5,100.0,8.33,['rain'],0.0,0.0,48.2,16.6,125.9,,91.7,4.8,216.3,18.7,8.0,60.0,06:20:21,17:59:18,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,25,1
"Hà Nội, Việt Nam",2014-02-26,23.0,19.0,20.5,23.0,19.0,20.5,17.6,83.6,0.6,100.0,8.33,['rain'],0.0,0.0,48.2,14.8,130.7,,91.3,5.2,189.0,16.4,7.0,60.0,06:19:36,17:59:43,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,26,2
"Hà Nội, Việt Nam",2014-02-27,22.0,18.7,19.9,22.0,18.7,19.9,17.6,86.9,0.2,100.0,4.17,['rain'],0.0,0.0,48.2,16.6,132.2,,91.5,4.5,174.2,15.1,6.0,60.0,06:18:51,18:00:08,0.93,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,27,3
"Hà Nội, Việt Nam",2014-02-28,22.3,19.5,20.7,22.3,19.5,20.7,19.3,91.9,1.2,100.0,8.33,['rain'],0.0,0.0,48.2,16.6,124.2,,91.8,3.5,237.7,20.5,9.0,60.0,06:18:05,18:00:32,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",2,2014,28,4
"Hà Nội, Việt Nam",2014-03-01,26.0,20.7,22.3,26.0,20.7,22.3,20.1,87.7,0.1,100.0,4.17,['rain'],0.0,0.0,48.2,19.4,123.9,,91.0,5.7,249.9,21.7,9.0,60.0,06:17:18,18:00:57,0.0,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,1,5
"Hà Nội, Việt Nam",2014-03-02,25.0,20.5,22.1,25.0,20.5,22.1,19.6,85.9,0.7,100.0,8.33,['rain'],0.0,0.0,48.2,21.4,140.9,,91.6,5.8,210.0,18.1,8.0,60.0,06:16:30,18:01:20,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,2,6
"Hà Nội, Việt Nam",2014-03-03,20.9,18.0,19.0,20.9,18.0,19.0,17.4,90.9,1.5,100.0,8.33,['rain'],0.0,0.0,48.2,18.4,76.9,,91.7,2.9,174.0,14.9,6.0,60.0,06:15:42,18:01:43,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,3,0
"Hà Nội, Việt Nam",2014-03-04,20.1,17.8,18.7,20.1,17.8,18.7,16.2,85.8,0.2,100.0,8.33,['rain'],0.0,0.0,48.2,25.0,48.5,,91.9,5.8,212.8,18.3,8.0,60.0,06:14:54,18:02:06,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,4,1
"Hà Nội, Việt Nam",2014-03-05,19.0,17.5,18.2,19.0,17.5,18.2,14.1,77.5,0.5,100.0,20.83,['rain'],0.0,0.0,48.2,16.5,63.7,,91.5,8.0,179.6,15.5,6.0,60.0,06:14:05,18:02:29,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,5,2
"Hà Nội, Việt Nam",2014-03-06,22.2,17.0,18.4,22.2,17.0,18.4,17.2,93.2,0.3,100.0,8.33,['rain'],0.0,0.0,48.2,9.4,89.1,,92.0,2.4,207.6,18.0,8.0,60.0,06:13:15,18:02:51,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,6,3
"Hà Nội, Việt Nam",2014-03-07,19.1,18.0,18.6,19.1,18.0,18.6,17.7,94.4,1.9,100.0,8.33,['rain'],0.0,0.0,48.2,15.7,45.9,,92.3,3.0,186.5,16.1,7.0,60.0,06:12:25,18:03:13,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,7,4
"Hà Nội, Việt Nam",2014-03-08,20.0,16.8,18.3,20.0,16.8,18.3,17.2,93.0,2.1,100.0,8.33,['rain'],0.0,0.0,48.2,21.4,51.8,,91.5,4.3,220.0,19.0,8.0,60.0,06:11:34,18:03:35,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,8,5
"Hà Nội, Việt Nam",2014-03-09,17.0,14.5,15.5,17.0,14.5,15.5,13.2,85.7,0.9,100.0,4.17,['rain'],0.0,0.0,48.2,22.3,43.8,,91.4,7.9,150.4,13.0,5.0,60.0,06:10:43,18:03:56,0.26,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,9,6
"Hà Nội, Việt Nam",2014-03-10,16.0,14.0,14.9,16.0,14.0,14.9,13.0,89.1,0.3,100.0,8.33,['rain'],0.0,0.0,48.2,13.9,51.3,,91.4,6.1,134.4,11.8,5.0,60.0,06:09:52,18:04:17,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,10,0
"Hà Nội, Việt Nam",2014-03-11,19.4,14.7,16.5,19.4,14.7,16.5,14.6,88.5,0.0,0.0,0.0,['rain'],0.0,0.0,48.2,12.1,67.8,,91.6,4.5,189.2,16.4,7.0,60.0,06:09:00,18:04:38,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,11,1
"Hà Nội, Việt Nam",2014-03-12,21.7,17.0,19.2,21.7,17.0,19.2,17.5,90.2,1.0,100.0,4.17,['rain'],0.0,0.0,48.2,12.1,68.8,,93.2,3.8,233.8,20.3,8.0,60.0,06:08:08,18:04:58,0.35,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,12,2
"Hà Nội, Việt Nam",2014-03-13,21.1,19.0,20.1,21.1,19.0,20.1,19.0,93.3,0.9,100.0,8.33,['rain'],0.0,0.0,48.2,17.5,10.9,,91.7,3.0,154.3,13.2,5.0,60.0,06:07:15,18:05:18,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,13,3
"Hà Nội, Việt Nam",2014-03-14,19.0,17.0,18.1,19.0,17.0,18.1,14.4,79.6,4.5,100.0,8.33,['rain'],0.0,0.0,48.2,20.3,42.2,,91.4,5.9,141.0,12.3,5.0,60.0,06:06:22,18:05:38,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,14,4
"Hà Nội, Việt Nam",2014-03-15,20.0,15.9,17.8,20.0,15.9,17.8,13.3,75.2,0.2,100.0,8.33,['rain'],0.0,0.0,48.2,13.0,89.8,,90.5,5.4,167.6,14.6,6.0,60.0,06:05:29,18:05:58,0.45,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,15,5
"Hà Nội, Việt Nam",2014-03-16,20.1,16.0,18.2,20.1,16.0,18.2,15.2,83.0,1.0,100.0,8.33,['rain'],0.0,0.0,48.2,12.1,61.2,,91.8,7.3,147.2,12.9,5.0,60.0,06:04:36,18:06:17,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,16,6
"Hà Nội, Việt Nam",2014-03-17,21.0,18.0,19.4,21.0,18.0,19.4,17.1,86.7,0.0,0.0,0.0,['rain'],0.0,0.0,48.2,11.2,97.1,,90.6,4.2,86.0,7.5,3.0,60.0,06:03:42,18:06:37,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,17,0
"Hà Nội, Việt Nam",2014-03-18,23.1,19.5,21.0,23.1,19.5,21.0,18.8,87.7,0.1,100.0,4.17,['rain'],0.0,0.0,48.2,13.9,119.2,,90.4,3.0,242.4,21.0,8.0,60.0,06:02:49,18:06:56,0.55,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,18,1
"Hà Nội, Việt Nam",2014-03-19,23.7,21.0,22.0,23.7,21.0,22.0,20.5,91.3,0.1,100.0,4.17,['rain'],0.0,0.0,48.2,16.6,117.8,,91.3,3.4,237.1,20.5,9.0,60.0,06:01:55,18:07:15,0.59,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,19,2
"Hà Nội, Việt Nam",2014-03-20,26.2,20.5,22.4,26.2,20.5,22.4,20.8,91.6,0.8,100.0,8.33,['rain'],0.0,0.0,48.2,25.0,99.7,,91.8,3.4,220.4,19.0,8.0,60.0,06:01:00,18:07:33,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,20,3
"Hà Nội, Việt Nam",2014-03-21,20.0,13.9,16.4,20.0,13.9,16.4,12.1,76.2,4.5,100.0,8.33,['rain'],0.0,0.0,46.4,26.8,35.7,,91.4,8.4,164.0,14.4,7.0,60.0,06:00:06,18:07:52,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48820099999', '48825099999', '48831099999', 'VVNB']",3,2014,21,4
