name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Đà Nẵng, Việt Nam",2007-11-12,25.1,23.1,23.8,25.1,23.1,23.8,23.0,95.6,300.393,100.0,16.67,['rain'],,,,25.1,54.5,,97.9,3.4,,,,,05:48:21,17:13:45,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-13,26.1,23.0,24.1,26.1,23.0,24.1,22.8,92.2,164.909,100.0,16.67,['rain'],,,,18.4,61.3,,99.1,4.9,,,,,05:48:49,17:13:32,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-14,27.1,22.1,24.8,29.7,22.1,25.2,22.2,86.0,7.881,100.0,12.5,['rain'],,,,14.8,61.6,,89.6,7.8,,,,,05:49:18,17:13:21,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-15,26.8,22.1,24.3,29.1,22.1,24.4,22.1,87.6,17.932,100.0,12.5,['rain'],,,,18.4,17.4,,77.5,7.0,,,,,05:49:47,17:13:11,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-16,24.6,21.1,23.1,24.6,21.1,23.1,21.2,89.6,13.506,100.0,8.33,['rain'],,,,18.4,355.9,,85.4,6.6,,,,,05:50:17,17:13:02,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-17,26.3,21.1,23.9,26.3,21.1,23.9,22.6,92.2,58.056,100.0,16.67,['rain'],,,,18.4,31.1,,93.3,6.1,,,,,05:50:47,17:12:54,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-18,27.3,25.1,25.9,30.8,25.1,26.6,23.5,86.8,5.258,100.0,16.67,['rain'],,,,22.3,76.1,,91.3,6.9,,,,,05:51:18,17:12:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-19,25.6,24.0,24.7,25.6,24.0,24.7,22.2,86.0,18.741,100.0,12.5,['rain'],,,,22.3,43.1,,93.0,4.7,,,,,05:51:49,17:12:42,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-20,26.1,23.6,24.5,26.1,23.6,24.5,20.5,78.7,13.305,100.0,16.67,['rain'],,,,20.5,34.9,,92.1,5.5,,,,,05:52:20,17:12:38,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-21,25.5,22.1,23.8,25.5,22.1,23.8,20.3,81.1,4.792,100.0,16.67,['rain'],,,,20.5,18.7,,91.3,5.8,,,,,05:52:52,17:12:35,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-22,26.1,22.1,23.7,26.1,22.1,23.7,20.0,79.9,0.077,100.0,8.33,['rain'],,,,25.9,11.6,,90.9,6.6,,,,,05:53:24,17:12:33,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-23,23.8,20.1,22.4,23.8,20.1,22.4,19.0,81.3,4.126,100.0,12.5,['rain'],,,,33.5,2.6,,92.5,5.3,,,,,05:53:57,17:12:33,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-24,24.1,21.1,22.3,24.1,21.1,22.3,18.3,78.6,3.097,100.0,12.5,['rain'],,,,22.3,5.5,,92.9,6.6,,,,,05:54:30,17:12:34,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-25,23.1,20.8,21.7,23.1,20.8,21.7,18.9,84.2,0.0,0.0,0.0,,,,,9.4,313.2,,92.2,5.8,,,,,05:55:03,17:12:36,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-26,24.1,20.0,22.0,24.1,20.0,22.0,18.0,78.6,0.006,100.0,8.33,['rain'],,,,29.5,336.8,,82.6,5.0,,,,,05:55:37,17:12:39,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-27,25.1,18.0,22.1,25.1,18.0,22.1,13.6,59.0,0.0,0.0,0.0,,,,,35.9,344.4,,65.0,5.8,,,,,05:56:11,17:12:43,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-28,25.1,16.1,20.3,25.1,16.1,20.3,12.9,64.5,0.0,0.0,0.0,,,,,31.3,355.9,,55.2,6.8,,,,,05:56:45,17:12:49,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-29,25.1,14.1,19.7,25.1,14.1,19.7,13.1,68.0,0.0,0.0,0.0,,,,,20.5,13.7,,72.5,8.1,,,,,05:57:20,17:12:56,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-11-30,25.1,16.1,20.0,25.1,16.1,20.0,16.0,79.0,0.0,0.0,0.0,,,,,13.0,167.7,,85.2,6.9,,,,,05:57:54,17:13:04,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-01,26.1,18.1,21.8,26.1,18.1,21.8,18.1,81.0,0.0,0.0,0.0,,,,,14.8,103.0,,70.0,7.4,,,,,05:58:29,17:13:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-02,27.6,18.1,22.9,27.7,18.1,23.0,17.6,74.4,0.0,0.0,0.0,,,,,13.0,58.5,,55.4,10.6,,,,,05:59:04,17:13:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-03,27.1,21.1,23.4,28.3,21.1,23.5,19.9,81.1,7.279,100.0,12.5,['rain'],,,,16.6,58.3,,82.1,7.4,,,,,05:59:39,17:13:35,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-04,26.6,23.1,24.8,26.6,23.1,24.8,20.1,75.0,3.026,100.0,8.33,['rain'],,,,18.4,75.9,,91.3,7.3,,,,,06:00:14,17:13:48,0.82,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-05,24.1,21.1,23.5,24.1,21.1,23.5,20.9,85.9,29.351,100.0,16.67,['rain'],,,,25.9,61.1,,93.3,6.3,,,,,06:00:49,17:14:01,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-06,25.8,22.1,24.2,25.8,22.1,24.2,21.5,85.1,38.992,100.0,16.67,['rain'],,,,35.9,63.3,,92.5,6.3,,,,,06:01:24,17:14:16,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-07,26.3,23.1,24.6,26.3,23.1,24.6,20.3,77.3,4.164,100.0,12.5,['rain'],,,,22.3,74.8,,87.5,7.4,,,,,06:01:59,17:14:32,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-08,26.3,20.1,23.5,26.3,20.1,23.5,19.6,79.1,0.004,100.0,4.17,['rain'],,,,20.5,72.5,,69.2,6.6,,,,,06:02:34,17:14:49,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-09,26.1,22.1,23.8,26.1,22.1,23.8,20.8,83.6,0.996,100.0,4.17,['rain'],,,,13.0,91.0,,75.2,6.6,,,,,06:03:09,17:15:08,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-10,25.2,22.1,23.5,25.2,22.1,23.5,21.1,86.9,1.195,100.0,8.33,['rain'],,,,14.4,217.8,,88.3,5.6,,,,,06:03:44,17:15:27,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-11,27.1,21.1,23.6,28.0,21.1,23.7,20.6,84.1,0.0,0.0,0.0,,,,,11.2,156.7,,81.3,7.4,,,,,06:04:18,17:15:47,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-12,28.1,20.1,23.8,28.9,20.1,24.0,20.2,81.8,0.0,0.0,0.0,,,,,13.0,106.9,,70.4,11.1,,,,,06:04:53,17:16:08,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-13,26.1,21.1,23.7,26.1,21.1,23.7,21.4,87.3,0.0,0.0,0.0,,,,,14.8,354.8,,80.0,8.6,,,,,06:05:27,17:16:30,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-14,24.4,22.1,23.1,24.4,22.1,23.1,21.6,91.7,8.872,100.0,12.5,['rain'],,,,9.4,248.5,,92.6,6.0,,,,,06:06:00,17:16:53,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-15,27.1,22.1,24.6,29.3,22.1,24.8,22.0,85.5,0.498,100.0,4.17,['rain'],,,,13.0,100.8,,85.2,8.3,,,,,06:06:34,17:17:17,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-16,27.1,23.1,25.1,30.0,23.1,25.4,22.5,85.4,4.083,100.0,4.17,['rain'],,,,16.6,98.5,,67.0,7.1,,,,,06:07:07,17:17:42,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-17,27.1,24.1,25.3,29.4,24.1,25.6,22.1,82.7,0.001,100.0,4.17,['rain'],,,,14.8,105.6,,80.0,6.0,,,,,06:07:40,17:18:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-18,28.1,23.1,24.8,30.2,23.1,25.0,22.2,85.7,1.996,100.0,12.5,['rain'],,,,14.8,75.1,,92.1,6.1,,,,,06:08:12,17:18:34,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-19,26.1,22.1,24.3,26.1,22.1,24.3,21.7,85.7,0.0,0.0,0.0,,,,,11.2,75.9,,86.8,6.6,,,,,06:08:44,17:19:02,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-20,27.1,22.1,24.2,28.9,22.1,24.3,21.2,84.1,0.498,100.0,4.17,['rain'],,,,11.2,150.7,,76.3,7.1,,,,,06:09:15,17:19:30,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-21,29.1,22.1,25.1,30.4,22.1,25.5,20.8,78.1,0.0,0.0,0.0,,,,,18.4,159.1,,71.7,9.6,,,,,06:09:46,17:19:59,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-22,29.1,21.1,24.8,32.1,21.1,25.6,21.6,83.0,0.0,0.0,0.0,,,,,16.6,157.7,,68.7,10.7,,,,,06:10:16,17:20:28,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-23,29.1,24.1,25.8,32.1,24.1,26.6,22.3,81.4,0.0,0.0,0.0,,,,,16.6,143.6,,77.8,10.8,,,,,06:10:46,17:20:58,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-24,27.6,22.1,25.1,29.7,22.1,25.7,21.2,79.3,0.0,0.0,0.0,,,,,16.6,107.0,,64.6,12.0,,,,,06:11:15,17:21:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-25,26.3,22.0,24.2,26.3,22.0,24.2,21.0,83.0,47.884,100.0,16.67,['rain'],,,,24.1,91.4,,75.8,7.9,,,,,06:11:43,17:22:01,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-26,26.1,22.1,24.5,26.1,22.1,24.5,19.2,72.2,0.072,100.0,8.33,['rain'],,,,28.7,108.3,,75.8,10.8,,,,,06:12:11,17:22:33,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-27,27.1,20.1,23.2,28.3,20.1,23.2,19.4,80.5,0.0,0.0,0.0,,,,,18.4,88.9,,76.7,11.6,,,,,06:12:38,17:23:05,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-28,25.1,19.1,22.0,25.1,19.1,22.0,19.3,85.4,0.299,100.0,4.17,['rain'],,,,13.0,20.2,,72.1,7.3,,,,,06:13:04,17:23:38,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-29,26.3,19.1,22.3,26.3,19.1,22.3,18.3,79.1,0.005,100.0,8.33,['rain'],,,,18.4,73.8,,80.0,7.1,,,,,06:13:30,17:24:12,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-30,23.1,20.1,21.1,23.1,20.1,21.1,19.2,89.2,16.304,100.0,12.5,['rain'],,,,14.8,20.6,,92.9,5.0,,,,,06:13:54,17:24:46,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2007-12-31,23.3,21.1,22.5,23.3,21.1,22.5,17.0,71.3,0.051,100.0,8.33,['rain'],,,,20.5,65.6,,92.1,6.3,,,,,06:14:18,17:25:20,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-01,22.1,18.1,19.9,22.1,18.1,19.9,15.3,74.9,5.162,100.0,16.67,['rain'],,,,20.5,30.7,,92.5,6.5,,,,,06:14:41,17:25:55,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-02,19.1,16.8,17.9,19.1,16.8,17.9,15.3,84.9,4.12,100.0,12.5,['rain'],,,,16.6,338.7,,93.3,5.3,,,,,06:15:02,17:26:30,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-03,19.6,17.1,18.3,19.6,17.1,18.3,15.1,81.6,0.002,100.0,4.17,['rain'],,,,7.6,300.3,,93.5,6.3,,,,,06:15:23,17:27:05,0.83,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-04,25.1,18.1,21.1,25.1,18.1,21.1,17.1,78.7,0.0,0.0,0.0,,,,,14.8,357.4,,90.0,6.6,,,,,06:15:44,17:27:41,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-05,23.1,20.1,20.8,23.1,20.1,20.8,18.1,85.3,0.797,100.0,4.17,['rain'],,,,9.4,342.3,,92.5,5.0,,,,,06:16:03,17:28:16,0.89,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-06,25.3,19.1,21.6,25.3,19.1,21.6,17.8,80.3,0.0,0.0,0.0,,,,,11.2,147.9,,84.2,5.3,,,,,06:16:21,17:28:52,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-07,25.1,19.1,21.8,25.1,19.1,21.8,18.7,82.8,0.0,0.0,0.0,,,,,13.0,353.4,,81.7,7.7,,,,,06:16:38,17:29:28,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-08,27.1,17.1,21.5,27.3,17.1,21.5,18.1,82.4,0.0,0.0,0.0,,,,,22.3,355.9,,47.3,11.0,,,,,06:16:54,17:30:05,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-09,26.4,18.1,22.0,26.4,18.1,22.0,19.0,84.2,0.0,0.0,0.0,,,,,16.6,355.7,,51.7,10.6,,,,,06:17:09,17:30:41,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-10,27.1,20.1,23.5,28.6,20.1,23.5,20.5,84.4,0.0,0.0,0.0,,,,,16.6,134.0,,46.2,9.1,,,,,06:17:22,17:31:17,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-11,28.1,20.1,23.9,30.8,20.1,24.4,21.5,87.1,0.0,0.0,0.0,,,,,14.8,151.8,,51.5,9.4,,,,,06:17:35,17:31:53,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-12,28.1,20.1,23.9,31.4,20.1,24.4,21.4,86.6,0.0,0.0,0.0,,,,,16.6,140.3,,51.7,10.8,,,,,06:17:47,17:32:30,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-13,26.5,21.1,23.4,26.5,21.1,23.4,20.2,82.8,0.0,0.0,0.0,,,,,22.3,65.6,,66.6,9.9,,,,,06:17:57,17:33:06,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-14,25.1,19.1,22.4,25.1,19.1,22.4,19.8,85.4,0.498,100.0,4.17,['rain'],,,,22.3,70.9,,82.5,7.3,,,,,06:18:07,17:33:42,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-15,25.1,20.1,22.3,25.1,20.1,22.3,19.4,83.8,0.0,0.0,0.0,,,,,22.3,38.6,,82.1,7.9,,,,,06:18:15,17:34:18,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-16,20.1,19.0,19.6,20.1,19.0,19.6,18.5,93.6,15.037,100.0,16.67,['rain'],,,,27.7,20.9,,93.3,5.8,,,,,06:18:22,17:34:54,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-17,21.1,18.1,19.3,21.1,18.1,19.3,17.6,90.3,6.1,100.0,8.33,['rain'],,,,9.4,340.9,,93.5,6.6,,,,,06:18:28,17:35:29,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-18,22.1,18.1,20.0,22.1,18.1,20.0,18.5,91.1,0.801,100.0,12.5,['rain'],,,,9.4,343.1,,92.1,7.4,,,,,06:18:33,17:36:05,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-19,26.1,19.8,22.7,26.1,19.8,22.7,19.9,84.9,0.0,0.0,0.0,,,,,14.8,121.1,,76.9,7.8,,,,,06:18:37,17:36:40,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-20,26.1,20.3,23.0,26.1,20.3,23.0,19.9,83.7,0.0,0.0,0.0,,,,,14.8,119.6,,69.1,11.9,,,,,06:18:39,17:37:15,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-21,26.1,21.1,23.4,26.1,21.1,23.4,19.5,79.3,0.0,0.0,0.0,,,,,16.6,94.8,,77.5,12.0,,,,,06:18:40,17:37:49,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-22,25.1,18.1,22.4,25.1,18.1,22.4,18.6,80.3,0.0,0.0,0.0,,,,,13.0,54.1,,74.6,9.4,,,,,06:18:40,17:38:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-23,24.1,20.1,21.5,24.1,20.1,21.5,19.7,89.8,0.013,100.0,4.17,['rain'],,,,25.9,10.8,,92.5,5.3,,,,,06:18:39,17:38:58,0.52,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-24,20.3,19.1,19.7,20.3,19.1,19.7,19.0,95.7,34.236,100.0,16.67,['rain'],,,,43.2,351.2,,93.6,4.8,,,,,06:18:37,17:39:31,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-25,23.1,18.8,20.3,23.1,18.8,20.3,17.6,84.8,9.868,100.0,12.5,['rain'],,,,22.3,332.7,,91.7,9.0,,,,,06:18:34,17:40:05,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-26,23.5,19.1,21.3,23.5,19.1,21.3,17.2,77.2,0.001,100.0,4.17,['rain'],,,,24.1,344.4,,90.4,12.4,,,,,06:18:29,17:40:37,0.62,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-27,24.1,20.1,21.8,24.1,20.1,21.8,17.9,78.4,0.013,100.0,8.33,['rain'],,,,22.3,4.8,,89.2,12.6,,,,,06:18:23,17:41:10,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-28,26.1,20.1,22.4,26.1,20.1,22.4,19.0,81.9,0.0,0.0,0.0,,,,,18.4,347.9,,76.3,12.4,,,,,06:18:16,17:41:42,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-29,26.1,21.1,22.7,26.1,21.1,22.7,20.4,87.1,0.003,100.0,8.33,['rain'],,,,21.5,0.5,,90.0,8.4,,,,,06:18:08,17:42:13,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-30,25.1,21.1,22.6,25.1,21.1,22.6,19.5,83.0,0.0,0.0,0.0,,,,,24.1,351.2,,79.6,10.3,,,,,06:17:58,17:42:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-01-31,25.1,20.1,22.0,25.1,20.1,22.0,16.9,73.0,0.005,100.0,8.33,['rain'],,,,24.1,342.3,,87.7,13.8,,,,,06:17:48,17:43:15,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-02-01,23.1,19.1,20.3,23.1,19.1,20.3,15.8,75.4,0.0,0.0,0.0,,,,,24.1,351.5,,91.3,12.1,,,,,06:17:36,17:43:45,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-02-02,22.1,18.1,19.5,22.1,18.1,19.5,14.3,71.7,0.002,100.0,8.33,['rain'],,,,16.6,336.0,,92.9,13.2,,,,,06:17:23,17:44:15,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-02-03,20.5,17.8,18.8,20.5,17.8,18.8,14.5,76.4,0.007,100.0,8.33,['rain'],,,,18.4,349.3,,93.2,13.8,,,,,06:17:09,17:44:44,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-02-04,21.1,17.8,19.3,21.1,17.8,19.3,15.4,78.0,0.004,100.0,4.17,['rain'],,,,18.4,349.7,,93.8,13.4,,,,,06:16:54,17:45:12,0.91,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['48855099999', '48852099999']"
"Đà Nẵng, Việt Nam",2008-02-05,22.1,18.8,20.5,22.1,18.8,20.5,16.9,80.1,0.0,0.0,0.0,,,,,22.3,352.3,,92.5,10.7,,,,,06:16:38,17:45:40,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"['48855099999', '48852099999']"
